,regio1,serviceCharge,newlyConst,balcony,totalRent,yearConstructed,hasKitchen,cellar,baseRent,livingSpace,typeOfFlat,noRooms,garden,cities,date
8122,Berlin,308.83,True,True,2998.24,2019,True,True,2689.41,128.68,roof_storey,4,False,Berlin,Oct19
8129,Berlin,80.0,False,True,950.0,1997,True,False,770.0,85.0,ground_floor,4,False,Berlin,May19
8134,Berlin,188.31,True,True,1503.16,2018,False,False,1237.12,109.48,apartment,4,False,Berlin,Sep18
8138,Berlin,170.0,False,True,1270.0,1907,False,False,1100.0,94.13,apartment,4,False,Berlin,Sep18
8159,Berlin,59.0,False,False,748.0,1985,True,False,650.0,39.45,apartment,1,False,Berlin,Sep18
8170,Berlin,129.0,False,True,1094.0,1985,True,True,869.0,80.77,apartment,3,False,Berlin,Oct19
8178,Berlin,307.41,False,True,1332.11,1900,False,False,1024.7,102.47,roof_storey,3,False,Berlin,Sep18
8185,Berlin,115.0,False,False,627.0,1985,True,True,512.0,39.41,apartment,1,False,Berlin,May19
8242,Berlin,150.0,True,True,1300.0,2020,False,False,1150.0,93.7,ground_floor,2,True,Berlin,Oct19
8287,Berlin,150.0,True,True,1295.8,2018,True,True,1040.8,65.4,apartment,2,False,Berlin,Oct19
8300,Berlin,260.0,False,True,2550.0,2011,True,True,2290.0,181.22,penthouse,4,True,Berlin,Oct19
8417,Berlin,281.0,True,True,2011.0,2018,True,True,1730.0,102.0,apartment,4,False,Berlin,Oct19
8425,Berlin,207.58,True,False,1781.48,2019,False,True,1573.9,83.03,roof_storey,2,False,Berlin,May19
8496,Berlin,180.0,False,True,1660.0,2013,True,False,1480.0,55.0,penthouse,2,True,Berlin,Sep18
8562,Berlin,90.0,False,False,940.0,1985,True,False,850.0,35.0,apartment,1,False,Berlin,May19
8576,Berlin,166.0,False,True,869.22,1971,False,True,644.22,71.58,apartment,2,False,Berlin,May19
8588,Berlin,240.0,True,True,1925.0,2019,True,True,1685.0,105.0,apartment,4,False,Berlin,May19
8590,Berlin,60.0,False,False,449.0,1971,False,False,329.0,33.0,apartment,1,False,Berlin,Sep18
8694,Berlin,80.0,True,False,1070.0,2019,True,False,990.0,35.45,apartment,1,False,Berlin,Oct19
8714,Berlin,336.0,False,False,1136.0,1971,False,False,800.0,93.0,apartment,3,False,Berlin,Oct19
8715,Berlin,138.0,False,True,968.0,1910,False,False,830.0,90.13,apartment,3,False,Berlin,Sep18
8755,Berlin,135.0,False,True,1266.0,1900,False,False,1131.0,47.13,apartment,2,False,Berlin,Oct19
8761,Berlin,100.0,False,True,795.0,1969,True,False,645.0,46.0,apartment,1,False,Berlin,May19
8798,Berlin,115.0,False,True,670.0,1965,False,False,505.0,40.07,apartment,1,False,Berlin,Feb20
8819,Berlin,183.0,True,True,993.0,2018,True,False,810.0,73.05,apartment,2,False,Berlin,May19
8830,Berlin,82.0,False,False,950.0,1976,True,False,838.0,43.1,apartment,1,False,Berlin,Feb20
8886,Berlin,265.0,False,True,1985.0,1994,True,True,1440.0,142.0,maisonette,5,True,Berlin,Oct19
8996,Berlin,90.0,False,True,793.28,1997,False,True,603.28,64.66,apartment,2,False,Berlin,May19
9002,Berlin,75.0,False,True,747.0,2013,True,True,597.0,47.79,apartment,2,False,Berlin,Feb20
9014,Berlin,120.0,False,True,1570.0,1919,True,True,1450.0,80.0,roof_storey,2,False,Berlin,Oct19
9055,Berlin,405.0,False,True,8706.0,1900,True,True,8700.0,274.0,roof_storey,5,False,Berlin,May19
9065,Berlin,280.0,False,True,1510.0,1985,False,True,1230.0,88.0,apartment,3,False,Berlin,Sep18
9085,Berlin,169.36,True,True,1757.11,2019,True,True,1503.07,84.68,apartment,3,False,Berlin,Feb20
9086,Berlin,130.11,True,True,1376.41,2019,True,True,1168.7,86.57,apartment,3,False,Berlin,Feb20
9204,Berlin,360.0,False,True,2360.0,1985,True,False,2000.0,114.0,apartment,4,False,Berlin,Oct19
9233,Berlin,325.76,False,True,1832.23,1953,True,False,1506.47,114.3,apartment,5,False,Berlin,Sep18
9242,Berlin,169.44,False,True,1637.92,1900,False,False,1468.48,112.96,apartment,4,False,Berlin,Sep18
9250,Berlin,100.0,False,False,795.0,1985,False,False,550.0,55.0,apartment,2,False,Berlin,May19
9398,Berlin,208.28,True,True,2244.22,2019,True,True,1931.8,104.14,apartment,4,False,Berlin,Feb20
9430,Berlin,320.0,False,True,2105.0,1905,True,True,1785.0,119.0,roof_storey,4,False,Berlin,Feb20
9496,Berlin,129.0,False,True,867.02,1996,False,True,688.02,74.38,apartment,3,False,Berlin,May19
9548,Berlin,350.0,False,False,1730.0,1905,False,True,1380.0,113.0,apartment,4,False,Berlin,May19
9584,Berlin,254.36,True,True,1480.0,2019,True,True,1131.92,97.83,apartment,3,False,Berlin,Oct19
9609,Berlin,217.0,False,True,946.0,1994,False,True,729.0,52.19,apartment,2,False,Berlin,Oct19
9665,Berlin,103.0,False,True,482.63,1977,True,True,322.63,43.0,apartment,1,False,Berlin,Sep18
9668,Berlin,490.0,False,True,3990.0,1956,True,True,3500.0,272.0,ground_floor,5,True,Berlin,May19
9687,Berlin,118.0,False,False,791.0,1985,True,False,673.0,30.38,apartment,1,False,Berlin,Feb20
9706,Berlin,189.0,False,True,783.0,1989,True,False,594.0,65.82,ground_floor,2,False,Berlin,May19
9730,Berlin,288.0,False,True,1199.0,1997,True,True,911.0,104.68,apartment,4,False,Berlin,Feb20
9799,Berlin,118.15,False,True,590.06,1984,False,False,418.13,68.49,apartment,3,False,Berlin,Oct19
9802,Berlin,350.0,False,True,1700.0,1903,True,True,1350.0,84.0,apartment,3,False,Berlin,Oct19
9977,Berlin,195.0,False,True,988.0,1959,False,False,793.0,61.0,apartment,2,False,Berlin,Sep18
10011,Berlin,90.0,False,False,733.54,1900,True,False,583.54,76.0,apartment,3,False,Berlin,Feb20
10012,Berlin,220.0,False,True,1115.32,1997,True,True,895.32,82.9,apartment,3,False,Berlin,May19
10019,Berlin,210.0,False,True,2110.0,2013,True,True,1900.0,94.0,apartment,3,False,Berlin,Oct19
10034,Berlin,300.0,True,True,3000.0,2019,True,True,2700.0,90.0,apartment,3,False,Berlin,Oct19
10035,Berlin,350.0,False,True,2300.0,2014,True,True,1950.0,99.47,apartment,3,True,Berlin,Feb20
10037,Berlin,120.0,False,True,1370.0,1905,True,True,1250.0,91.0,apartment,3,False,Berlin,May19
10040,Berlin,125.0,False,False,676.25,1968,False,False,551.25,31.5,apartment,1,False,Berlin,Feb20
10075,Berlin,75.0,False,False,650.0,2012,False,True,495.0,55.0,ground_floor,2,True,Berlin,Sep18
10120,Berlin,150.0,False,True,772.0,1985,True,True,722.0,75.0,apartment,2,True,Berlin,May19
10145,Berlin,215.0,False,True,974.0,1994,True,False,759.0,69.09,apartment,2,False,Berlin,Feb20
10168,Berlin,300.0,True,True,2428.0,2018,True,True,2128.0,133.0,penthouse,3,False,Berlin,Oct19
10205,Berlin,213.97,False,False,1313.01,1957,True,True,1001.78,97.26,raised_ground_floor,4,False,Berlin,Sep18
10212,Berlin,200.0,False,True,2350.0,1911,True,False,2000.0,135.0,apartment,4,False,Berlin,May19
10252,Berlin,690.0,False,False,5170.0,1902,True,False,4480.0,256.0,apartment,5,False,Berlin,May19
10263,Berlin,600.0,False,True,2770.0,1985,True,True,2170.0,130.0,maisonette,2,False,Berlin,Feb20
10307,Berlin,351.9,False,True,2346.0,1914,False,False,1994.1,117.3,apartment,3,False,Berlin,Oct19
10323,Berlin,130.94,True,True,1276.21,2019,True,True,1086.8,65.47,ground_floor,2,True,Berlin,Oct19
10371,Berlin,131.0,False,True,472.24,1959,False,False,341.24,50.78,apartment,2,False,Berlin,Oct19
10400,Berlin,314.46,False,True,1435.61,1985,True,True,1121.15,65.95,apartment,2,False,Berlin,Sep18
10432,Berlin,98.0,True,True,1025.0,2018,True,True,856.0,61.41,ground_floor,2,False,Berlin,Sep18
10434,Berlin,222.0,False,False,1332.0,1985,False,False,1110.0,74.0,apartment,2,False,Berlin,Sep18
10440,Berlin,65.0,False,False,990.0,1900,False,True,875.0,35.0,apartment,1,False,Berlin,Feb20
10466,Berlin,110.84,False,True,668.29,1955,False,True,557.45,53.86,apartment,2,False,Berlin,Sep18
10486,Berlin,134.0,False,False,799.18,1974,False,True,574.03,70.0,apartment,2,False,Berlin,Feb20
10493,Berlin,67.06,True,True,877.82,2018,True,False,755.9,60.96,apartment,2,False,Berlin,Oct19
10557,Berlin,457.66,False,False,2889.0,1900,False,False,2431.34,143.02,roof_storey,4,False,Berlin,Oct19
10573,Berlin,60.0,False,True,1200.0,1942,True,False,1050.0,63.82,apartment,2,False,Berlin,Sep18
10642,Berlin,255.0,False,True,1880.0,1977,False,True,1530.0,122.27,maisonette,4,False,Berlin,May19
10644,Berlin,250.0,True,True,1800.0,2019,True,True,1550.0,85.0,apartment,2,False,Berlin,Feb20
10676,Berlin,115.3,False,True,893.58,1985,True,True,720.63,57.65,apartment,2,False,Berlin,May19
10690,Berlin,165.22,False,True,619.41,1964,False,True,454.19,54.07,apartment,1,False,Berlin,Sep18
10720,Berlin,103.0,False,False,582.0,1898,False,False,479.0,40.95,apartment,1,False,Berlin,Feb20
10724,Berlin,180.0,False,False,1019.0,1903,True,False,770.0,69.0,roof_storey,2,False,Berlin,May19
10738,Berlin,203.0,False,False,992.0,1997,True,True,789.0,74.2,apartment,3,False,Berlin,May19
10744,Berlin,222.91,False,True,743.41,1989,False,False,520.5,69.4,apartment,3,False,Berlin,Oct19
10753,Berlin,50.0,False,False,571.88,2012,True,True,486.88,36.28,apartment,1,False,Berlin,May19
10773,Berlin,130.0,False,True,804.88,1998,True,True,674.88,51.52,apartment,2,False,Berlin,May19
10799,Berlin,250.0,False,False,972.0,1928,False,False,722.0,83.0,apartment,2,False,Berlin,Feb20
10807,Berlin,90.0,False,False,456.87,1985,False,False,316.87,39.0,apartment,1,False,Berlin,Feb20
10811,Berlin,178.0,True,True,1627.0,2018,True,True,1449.0,65.83,apartment,3,True,Berlin,Sep18
10830,Berlin,157.99,False,True,722.26,1985,False,True,564.27,53.74,ground_floor,2,False,Berlin,May19
10891,Berlin,80.0,False,True,629.0,1966,True,True,549.0,42.0,apartment,1,True,Berlin,Sep18
10922,Berlin,64.32,False,True,779.41,1900,False,True,642.3,42.82,ground_floor,1,False,Berlin,Sep18
10968,Berlin,93.0,False,True,739.0,1904,False,False,646.0,63.03,roof_storey,2,False,Berlin,May19
10977,Berlin,115.8,True,True,1244.85,2019,True,True,1071.15,57.9,apartment,2,False,Berlin,Feb20
10988,Berlin,197.1,False,True,960.38,1985,True,False,763.28,40.6,apartment,1,False,Berlin,Feb20
10996,Berlin,107.78,False,True,1090.48,1910,False,False,887.6,63.4,maisonette,2,True,Berlin,Feb20
11004,Berlin,170.0,False,True,1458.0,2015,True,True,1288.0,56.0,apartment,2,False,Berlin,Oct19
11051,Berlin,105.0,False,True,1080.0,1905,True,True,975.0,52.0,apartment,2,False,Berlin,Feb20
11065,Berlin,66.0,False,True,639.0,1932,True,True,530.0,44.0,apartment,2,False,Berlin,Oct19
11075,Berlin,120.0,False,True,1322.17,1985,True,True,1202.17,75.0,apartment,3,True,Berlin,Sep18
11157,Berlin,229.79,False,False,698.73,1926,False,True,468.94,60.12,ground_floor,2,False,Berlin,Sep18
11167,Berlin,257.0,False,True,623.29,1974,False,False,366.29,58.74,apartment,2,False,Berlin,Oct19
11261,Berlin,94.0,False,True,1024.5,1965,True,True,847.5,56.5,apartment,2,True,Berlin,Sep18
11334,Berlin,300.0,True,True,2065.6,2020,True,True,1765.6,88.28,apartment,3,False,Berlin,Feb20
11336,Berlin,200.0,False,False,1575.0,1985,False,False,1375.0,80.0,apartment,2,False,Berlin,Oct19
11346,Berlin,199.0,False,True,1267.0,2014,True,False,1068.0,68.04,ground_floor,3,False,Berlin,Sep18
11357,Berlin,61.72,False,True,648.06,1985,True,True,555.48,30.86,apartment,1,False,Berlin,Oct19
11377,Berlin,430.0,False,True,2530.0,1983,False,False,2100.0,143.45,apartment,5,False,Berlin,Oct19
11388,Berlin,90.0,False,True,546.0,1985,False,False,386.0,32.86,ground_floor,1,False,Berlin,Feb20
11467,Berlin,132.06,False,True,592.87,1986,False,False,396.48,70.05,apartment,3,False,Berlin,Oct19
11558,Berlin,175.0,False,True,943.0,1995,False,False,768.0,73.22,apartment,3,False,Berlin,Oct19
11573,Berlin,103.0,False,True,1603.0,1985,True,True,1500.0,40.0,apartment,2,False,Berlin,May19
11579,Berlin,75.0,True,True,922.0,2019,True,False,847.0,30.0,apartment,1,False,Berlin,Feb20
11584,Berlin,250.0,False,True,1600.0,2016,False,True,1250.0,92.02,apartment,3,True,Berlin,Sep18
11635,Berlin,130.0,False,False,699.0,1891,True,False,569.0,51.3,apartment,2,False,Berlin,Oct19
11639,Berlin,232.0,True,True,1410.0,2018,True,True,1178.0,79.0,apartment,3,False,Berlin,May19
11668,Berlin,229.0,False,True,1041.0,1965,True,True,812.0,56.0,apartment,2,False,Berlin,May19
11780,Berlin,50.0,False,False,750.0,1985,True,False,700.0,15.0,apartment,1,False,Berlin,Feb20
11787,Berlin,130.0,False,False,1098.9,2010,True,True,888.9,59.26,apartment,2,False,Berlin,Sep18
11815,Berlin,280.0,False,True,1900.0,1910,True,False,1620.0,65.0,apartment,2,False,Berlin,Oct19
11834,Berlin,130.0,False,True,1350.0,1984,True,True,1160.0,64.55,apartment,2,True,Berlin,May19
11866,Berlin,345.0,False,True,2060.0,1900,False,False,1715.0,122.52,apartment,4,False,Berlin,Sep18
11908,Berlin,89.12,False,True,986.06,1952,True,True,790.0,59.41,roof_storey,2,True,Berlin,Sep18
11929,Berlin,111.75,False,False,465.44,1952,False,True,353.69,29.88,ground_floor,1,False,Berlin,Oct19
11951,Berlin,105.0,False,True,1650.0,1956,False,False,1450.0,80.0,apartment,3,False,Berlin,Oct19
11992,Berlin,105.0,False,False,912.12,1910,True,True,807.12,78.59,ground_floor,3,True,Berlin,May19
11999,Berlin,375.0,False,True,3518.35,1895,True,True,2938.35,228.31,roof_storey,5,False,Berlin,Oct19
12017,Berlin,105.8,True,True,647.73,2019,False,False,541.93,46.0,apartment,2,False,Berlin,May19
12018,Berlin,165.0,False,True,1050.0,1905,False,True,820.0,96.0,apartment,3,True,Berlin,May19
12024,Berlin,110.0,False,False,540.0,1989,True,False,430.0,50.0,apartment,2,False,Berlin,Sep18
12081,Berlin,346.74,True,True,2309.9,2018,False,False,1963.16,115.58,apartment,4,False,Berlin,Sep18
12086,Berlin,120.0,False,False,1480.0,1919,True,False,1360.0,80.0,roof_storey,3,False,Berlin,May19
12103,Berlin,80.0,False,True,657.0,1910,True,True,507.0,39.0,raised_ground_floor,1,True,Berlin,Oct19
12122,Berlin,95.97,False,True,1375.57,1985,True,False,1215.62,63.98,apartment,2,False,Berlin,Sep18
12137,Berlin,130.0,False,True,432.02,1933,False,False,302.02,38.82,apartment,1,False,Berlin,Sep18
12139,Berlin,150.0,False,True,1060.0,1911,True,True,910.0,70.0,apartment,2,False,Berlin,May19
12183,Berlin,240.0,True,True,1640.0,2018,True,True,1400.0,92.0,apartment,3,True,Berlin,Oct19
12221,Berlin,141.0,False,True,1687.32,1918,True,True,1485.36,119.21,apartment,4,False,Berlin,Sep18
12223,Berlin,200.0,False,True,1199.0,1985,True,True,999.0,65.0,ground_floor,2,True,Berlin,May19
12264,Berlin,223.0,False,True,1292.0,1955,False,False,1069.0,76.36,apartment,3,False,Berlin,Oct19
12266,Berlin,70.0,False,False,740.0,1894,False,True,600.0,60.1,raised_ground_floor,2,False,Berlin,Sep18
12321,Berlin,70.0,False,True,719.0,1997,True,False,579.0,60.0,apartment,2,False,Berlin,Oct19
12388,Berlin,460.0,False,True,1560.0,1985,True,True,1100.0,95.0,maisonette,3,True,Berlin,Oct19
12390,Berlin,80.0,False,False,740.0,2009,False,False,600.0,50.0,roof_storey,2,False,Berlin,Feb20
12406,Berlin,125.0,False,True,970.0,1997,True,True,729.0,85.79,apartment,3,False,Berlin,Feb20
12429,Berlin,390.0,False,True,3380.0,2018,True,True,2990.0,120.0,penthouse,3,True,Berlin,Feb20
12430,Berlin,199.56,False,True,1142.48,2015,False,False,942.92,79.0,apartment,3,False,Berlin,May19
12460,Berlin,160.0,False,False,820.0,1899,False,True,660.0,55.0,apartment,1,False,Berlin,Sep18
12516,Berlin,460.0,False,True,2800.0,1910,True,True,2340.0,180.0,apartment,4,False,Berlin,Sep18
12554,Berlin,240.0,False,False,1690.0,2004,True,False,1450.0,64.0,apartment,2,False,Berlin,May19
12622,Berlin,160.0,False,True,1960.0,2016,True,True,1800.0,120.0,roof_storey,4,False,Berlin,Sep18
12670,Berlin,58.72,False,True,613.8,1985,True,True,525.72,29.36,apartment,1,False,Berlin,Sep18
12723,Berlin,260.0,True,True,2960.0,2018,True,True,2700.0,153.0,roof_storey,2,False,Berlin,May19
12749,Berlin,157.0,True,True,1817.0,2019,True,False,1562.0,97.62,apartment,3,False,Berlin,Feb20
12768,Berlin,947.0,False,True,3515.0,2006,True,True,2568.0,214.0,apartment,5,False,Berlin,Feb20
12771,Berlin,140.0,False,True,1340.0,1985,True,True,1200.0,68.0,roof_storey,2,True,Berlin,Oct19
12789,Berlin,126.96,False,False,626.73,1928,False,False,499.77,38.6,apartment,2,False,Berlin,May19
12833,Berlin,140.0,False,True,1810.0,1894,False,True,1590.0,118.0,apartment,4,False,Berlin,Sep18
12834,Berlin,230.0,False,True,1850.0,2016,True,True,1500.0,132.88,apartment,3,False,Berlin,Feb20
12934,Berlin,135.0,False,True,1690.0,1905,True,True,1420.0,90.0,roof_storey,3,False,Berlin,May19
12960,Berlin,146.15,False,True,1198.43,2017,True,True,993.82,58.46,apartment,2,False,Berlin,May19
13009,Berlin,140.0,False,True,925.0,1997,True,True,665.0,71.76,apartment,2,False,Berlin,Feb20
13036,Berlin,80.0,False,False,595.0,1895,True,True,515.0,54.77,apartment,2,False,Berlin,May19
13151,Berlin,255.0,False,True,1724.0,1985,True,True,1469.0,77.0,apartment,2,False,Berlin,Oct19
13185,Berlin,185.0,False,True,892.6,1929,False,False,707.6,74.48,apartment,2,False,Berlin,May19
13220,Berlin,50.0,False,True,730.0,1985,True,False,680.0,14.0,apartment,1,False,Berlin,May19
13221,Berlin,222.0,False,True,1520.0,1903,False,False,1298.0,118.0,apartment,4,False,Berlin,Oct19
13229,Berlin,85.0,False,True,961.0,1997,True,True,816.0,68.0,ground_floor,2,True,Berlin,May19
13246,Berlin,205.21,False,True,670.44,1989,False,False,465.23,66.39,apartment,3,False,Berlin,Oct19
13324,Berlin,218.0,False,False,1862.0,1985,True,False,1644.0,72.64,apartment,2,True,Berlin,Feb20
13336,Berlin,116.06,True,True,1663.46,2018,True,False,1470.03,77.37,apartment,3,False,Berlin,Sep18
13406,Berlin,280.0,False,True,2380.0,1907,True,True,2100.0,114.0,apartment,3,False,Berlin,Sep18
13435,Berlin,134.5,False,True,980.33,1999,False,False,773.49,85.44,apartment,4,False,Berlin,Sep18
13442,Berlin,214.0,False,False,1728.0,1895,False,False,1514.0,94.65,apartment,3,False,Berlin,Oct19
13477,Berlin,160.0,False,True,940.0,1892,False,False,780.0,57.75,apartment,2,False,Berlin,Oct19
13544,Berlin,127.0,False,True,790.0,1905,False,False,663.0,70.29,apartment,2,False,Berlin,Feb20
13566,Berlin,172.0,False,True,921.0,1997,False,True,749.0,74.49,apartment,3,False,Berlin,May19
13580,Berlin,185.0,False,True,955.0,1920,True,False,710.0,61.0,apartment,2,True,Berlin,May19
13640,Berlin,228.96,False,True,800.23,1963,False,True,571.27,67.72,ground_floor,3,False,Berlin,Sep18
13659,Berlin,44.0,False,False,394.0,1880,True,False,320.0,28.0,apartment,1,False,Berlin,May19
13678,Berlin,207.57,False,True,929.23,1959,False,True,721.66,56.16,apartment,2,False,Berlin,Feb20
13685,Berlin,324.53,False,True,3226.99,1879,True,False,2902.46,131.93,apartment,5,False,Berlin,Feb20
13696,Berlin,90.0,False,False,724.83,1954,False,False,564.83,50.58,apartment,2,False,Berlin,May19
13701,Berlin,60.0,False,True,750.0,1915,True,False,650.0,41.21,apartment,1,False,Berlin,May19
13707,Berlin,60.0,False,False,499.0,1893,True,False,399.0,41.0,half_basement,1,False,Berlin,Oct19
13740,Berlin,265.0,False,False,1310.66,1985,True,False,1045.66,74.53,apartment,2,False,Berlin,Feb20
13754,Berlin,100.0,True,True,930.0,2019,True,False,830.0,33.65,other,2,False,Berlin,Oct19
13768,Berlin,105.0,False,False,866.0,1925,True,False,703.94,55.74,apartment,2,False,Berlin,May19
13797,Berlin,165.0,False,False,809.0,1985,True,True,644.0,53.6,ground_floor,2,False,Berlin,Oct19
13844,Berlin,237.5,False,True,1927.5,2018,True,True,1690.0,95.0,apartment,3,False,Berlin,Feb20
13866,Berlin,260.0,False,False,1640.0,1900,False,False,1380.0,92.36,apartment,3,False,Berlin,Feb20
13897,Berlin,136.56,False,True,470.56,1983,False,False,334.0,37.28,apartment,1,False,Berlin,Feb20
13969,Berlin,198.03,False,True,1426.65,2016,True,True,1123.54,80.83,apartment,3,False,Berlin,Sep18
13972,Berlin,372.0,False,True,1471.0,1910,False,True,1099.0,82.67,apartment,3,False,Berlin,Feb20
14060,Berlin,318.0,False,True,804.27,1974,False,False,486.27,77.98,apartment,3,False,Berlin,May19
14069,Berlin,153.0,False,True,749.0,1910,False,False,596.0,62.81,apartment,2,False,Berlin,Feb20
14101,Berlin,150.0,False,False,1650.0,1953,True,False,1500.0,54.0,apartment,2,False,Berlin,Oct19
14113,Berlin,328.0,False,True,2870.0,1900,True,True,2296.0,164.0,apartment,4,False,Berlin,May19
14160,Berlin,140.0,False,True,753.47,1965,True,False,613.47,47.19,apartment,2,False,Berlin,Oct19
14173,Berlin,150.0,True,False,1104.0,2019,False,True,954.0,60.0,apartment,2,False,Berlin,Oct19
14178,Berlin,143.0,False,True,1244.95,1980,True,True,1075.95,71.73,apartment,2,False,Berlin,Feb20
14257,Berlin,263.74,False,True,859.67,1966,False,True,595.93,71.56,apartment,2,False,Berlin,Sep18
14283,Berlin,117.0,False,True,647.0,2018,True,False,530.0,23.37,ground_floor,1,False,Berlin,Feb20
14478,Berlin,280.0,False,True,1179.0,1974,False,False,899.0,81.91,apartment,3,False,Berlin,Oct19
14482,Berlin,297.0,False,True,2216.93,1986,True,False,1733.93,148.53,maisonette,4,True,Berlin,Sep18
14492,Berlin,298.0,False,True,1913.95,1990,True,True,1615.95,107.73,apartment,4,False,Berlin,May19
